"logZ","niter","error","relative_error","below_tolerance","method","mu","nu","max_iter","eps","true_value"
1.63368,15,-6.82477e-15,-1.33227e-15,1,"errorBounding",2,1.5,1e+05,1e-13,1.63367679358037
1.63368,16,4.54985e-15,8.88178e-16,1,"brms",2,1.5,1e+05,1e-13,1.63367679358037
1.63368,16,-1.70619e-14,-3.33067e-15,1,"brms_bulk",2,1.5,1e+05,1e-13,1.63367679358037
1.63203,NA,0.00842137,0.00164394,0,"Gaunt",2,1.5,1e+05,1e-14,1.63367679358037
1.63368,17,-1.70619e-14,-3.33067e-15,0,"ST",2,1.5,1e+05,1e-14,1.63367679358037
1.63368,16,-1.70619e-14,-3.33067e-15,0,"errorBounding",2,1.5,1e+05,1e-14,1.63367679358037
1.63368,17,-1.70619e-14,-3.33067e-15,0,"brms",2,1.5,1e+05,1e-14,1.63367679358037
1.63368,17,-1.70619e-14,-3.33067e-15,0,"brms_bulk",2,1.5,1e+05,1e-14,1.63367679358037
1.63203,NA,0.00842137,0.00164394,0,"Gaunt",2,1.5,1e+05,1e-15,1.63367679358037
1.63368,17,-1.70619e-14,-3.33067e-15,0,"ST",2,1.5,1e+05,1e-15,1.63367679358037
1.63368,16,-1.70619e-14,-3.33067e-15,0,"errorBounding",2,1.5,1e+05,1e-15,1.63367679358037
1.63368,17,-1.70619e-14,-3.33067e-15,0,"brms",2,1.5,1e+05,1e-15,1.63367679358037
1.63368,17,-1.70619e-14,-3.33067e-15,0,"brms_bulk",2,1.5,1e+05,1e-15,1.63367679358037
1.63203,NA,0.00842137,0.00164394,0,"Gaunt",2,1.5,1e+05,1e-16,1.63367679358037
1.63368,18,-1.70619e-14,-3.33067e-15,0,"ST",2,1.5,1e+05,1e-16,1.63367679358037
1.63368,17,-1.70619e-14,-3.33067e-15,0,"errorBounding",2,1.5,1e+05,1e-16,1.63367679358037
1.63368,18,-1.70619e-14,-3.33067e-15,0,"brms",2,1.5,1e+05,1e-16,1.63367679358037
1.63368,18,-1.70619e-14,-3.33067e-15,0,"brms_bulk",2,1.5,1e+05,1e-16,1.63367679358037
1.63203,NA,0.00842137,0.00164394,0,"Gaunt",2,1.5,1e+05,1e-17,1.63367679358037
1.63368,19,-1.70619e-14,-3.33067e-15,0,"ST",2,1.5,1e+05,1e-17,1.63367679358037
1.63368,18,-1.70619e-14,-3.33067e-15,0,"errorBounding",2,1.5,1e+05,1e-17,1.63367679358037
1.63368,19,-1.70619e-14,-3.33067e-15,0,"brms",2,1.5,1e+05,1e-17,1.63367679358037
1.63368,19,-1.70619e-14,-3.33067e-15,0,"brms_bulk",2,1.5,1e+05,1e-17,1.63367679358037
1.63203,NA,0.00842137,0.00164394,0,"Gaunt",2,1.5,1e+05,1e-18,1.63367679358037
1.63368,19,-1.70619e-14,-3.33067e-15,0,"ST",2,1.5,1e+05,1e-18,1.63367679358037
1.63368,18,-1.70619e-14,-3.33067e-15,0,"errorBounding",2,1.5,1e+05,1e-18,1.63367679358037
1.63368,19,-1.70619e-14,-3.33067e-15,0,"brms",2,1.5,1e+05,1e-18,1.63367679358037
1.63368,19,-1.70619e-14,-3.33067e-15,0,"brms_bulk",2,1.5,1e+05,1e-18,1.63367679358037
1.63203,NA,0.00842137,0.00164394,0,"Gaunt",2,1.5,1e+05,1e-19,1.63367679358037
1.63368,20,-1.70619e-14,-3.33067e-15,0,"ST",2,1.5,1e+05,1e-19,1.63367679358037
1.63368,19,-1.70619e-14,-3.33067e-15,0,"errorBounding",2,1.5,1e+05,1e-19,1.63367679358037
1.63368,20,-1.70619e-14,-3.33067e-15,0,"brms",2,1.5,1e+05,1e-19,1.63367679358037
1.63368,20,-1.70619e-14,-3.33067e-15,0,"brms_bulk",2,1.5,1e+05,1e-19,1.63367679358037
1.63203,NA,0.00842137,0.00164394,0,"Gaunt",2,1.5,1e+05,1e-20,1.63367679358037
1.63368,21,-1.70619e-14,-3.33067e-15,0,"ST",2,1.5,1e+05,1e-20,1.63367679358037
1.63368,19,-1.70619e-14,-3.33067e-15,0,"errorBounding",2,1.5,1e+05,1e-20,1.63367679358037
1.63368,21,-1.70619e-14,-3.33067e-15,0,"brms",2,1.5,1e+05,1e-20,1.63367679358037
1.63368,21,-1.70619e-14,-3.33067e-15,0,"brms_bulk",2,1.5,1e+05,1e-20,1.63367679358037
3.46917,NA,0.0128567,0.000400233,1,"Gaunt",5,1.5,1e+05,0.1,3.46957017222726
3.46924,9,0.0105672,0.000328961,1,"ST",5,1.5,1e+05,0.1,3.46957017222726
3.469,8,0.0184414,0.000574089,1,"errorBounding",5,1.5,1e+05,0.1,3.46957017222726
3.46774,9,0.0588152,0.00183094,1,"brms",5,1.5,1e+05,0.1,3.46957017222726
3.46924,9,0.0105672,0.000328961,1,"brms_bulk",5,1.5,1e+05,0.1,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,0.01,3.46957017222726
3.46952,10,0.00163236,5.08161e-05,1,"ST",5,1.5,1e+05,0.01,3.46957017222726
3.46945,9,0.00372443,0.000115943,1,"errorBounding",5,1.5,1e+05,0.01,3.46957017222726
3.46924,10,0.0105672,0.000328961,0,"brms",5,1.5,1e+05,0.01,3.46957017222726
3.46952,10,0.00163236,5.08161e-05,1,"brms_bulk",5,1.5,1e+05,0.01,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,0.001,3.46957017222726
3.46957,12,2.60316e-05,8.10374e-07,1,"ST",5,1.5,1e+05,0.001,3.46957017222726
3.46957,11,8.69848e-05,2.70787e-06,1,"errorBounding",5,1.5,1e+05,0.001,3.46957017222726
3.46956,12,0.000219645,6.83765e-06,1,"brms",5,1.5,1e+05,0.001,3.46957017222726
3.46957,12,2.60316e-05,8.10374e-07,1,"brms_bulk",5,1.5,1e+05,0.001,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-04,3.46957017222726
3.46957,13,2.74346e-06,8.54051e-08,1,"ST",5,1.5,1e+05,1e-04,3.46957017222726
3.46957,12,1.06571e-05,3.31758e-07,1,"errorBounding",5,1.5,1e+05,1e-04,3.46957017222726
3.46957,13,2.60316e-05,8.10374e-07,1,"brms",5,1.5,1e+05,1e-04,3.46957017222726
3.46957,13,2.74346e-06,8.54051e-08,1,"brms_bulk",5,1.5,1e+05,1e-04,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-05,3.46957017222726
3.46957,14,2.59244e-07,8.07036e-09,1,"ST",5,1.5,1e+05,1e-05,3.46957017222726
3.46957,13,1.1514e-06,3.58436e-08,1,"errorBounding",5,1.5,1e+05,1e-05,3.46957017222726
3.46957,14,2.74346e-06,8.54051e-08,1,"brms",5,1.5,1e+05,1e-05,3.46957017222726
3.46957,14,2.59244e-07,8.07036e-09,1,"brms_bulk",5,1.5,1e+05,1e-05,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-06,3.46957017222726
3.46957,15,2.2124e-08,6.88728e-10,1,"ST",5,1.5,1e+05,1e-06,3.46957017222726
3.46957,14,1.10922e-07,3.45305e-09,1,"errorBounding",5,1.5,1e+05,1e-06,3.46957017222726
3.46957,15,2.59244e-07,8.07036e-09,1,"brms",5,1.5,1e+05,1e-06,3.46957017222726
3.46957,15,2.2124e-08,6.88728e-10,1,"brms_bulk",5,1.5,1e+05,1e-06,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-07,3.46957017222726
3.46957,16,1.71596e-09,5.34186e-11,1,"ST",5,1.5,1e+05,1e-07,3.46957017222726
3.46957,15,9.61323e-09,2.99264e-10,1,"errorBounding",5,1.5,1e+05,1e-07,3.46957017222726
3.46957,16,2.2124e-08,6.88728e-10,1,"brms",5,1.5,1e+05,1e-07,3.46957017222726
3.46957,16,1.71596e-09,5.34186e-11,1,"brms_bulk",5,1.5,1e+05,1e-07,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-08,3.46957017222726
3.46957,17,1.21584e-10,3.78497e-12,1,"ST",5,1.5,1e+05,1e-08,3.46957017222726
3.46957,16,7.55042e-10,2.35048e-11,1,"errorBounding",5,1.5,1e+05,1e-08,3.46957017222726
3.46957,17,1.71596e-09,5.34186e-11,1,"brms",5,1.5,1e+05,1e-08,3.46957017222726
3.46957,17,1.21584e-10,3.78497e-12,1,"brms_bulk",5,1.5,1e+05,1e-08,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-09,3.46957017222726
3.46957,18,7.846e-12,2.44249e-13,1,"ST",5,1.5,1e+05,1e-09,3.46957017222726
3.46957,16,7.55042e-10,2.35048e-11,1,"errorBounding",5,1.5,1e+05,1e-09,3.46957017222726
3.46957,18,1.21584e-10,3.78497e-12,1,"brms",5,1.5,1e+05,1e-09,3.46957017222726
3.46957,18,7.846e-12,2.44249e-13,1,"brms_bulk",5,1.5,1e+05,1e-09,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-10,3.46957017222726
3.46957,19,3.99433e-13,1.24345e-14,1,"ST",5,1.5,1e+05,1e-10,3.46957017222726
3.46957,17,5.40375e-11,1.68221e-12,1,"errorBounding",5,1.5,1e+05,1e-10,3.46957017222726
3.46957,19,7.846e-12,2.44249e-13,1,"brms",5,1.5,1e+05,1e-10,3.46957017222726
3.46957,19,3.99433e-13,1.24345e-14,1,"brms_bulk",5,1.5,1e+05,1e-10,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-11,3.46957017222726
3.46957,19,3.99433e-13,1.24345e-14,1,"ST",5,1.5,1e+05,1e-11,3.46957017222726
3.46957,18,3.48077e-12,1.08358e-13,1,"errorBounding",5,1.5,1e+05,1e-11,3.46957017222726
3.46957,19,7.846e-12,2.44249e-13,1,"brms",5,1.5,1e+05,1e-11,3.46957017222726
3.46957,19,3.99433e-13,1.24345e-14,1,"brms_bulk",5,1.5,1e+05,1e-11,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-12,3.46957017222726
3.46957,20,-4.27963e-14,-1.33227e-15,1,"ST",5,1.5,1e+05,1e-12,3.46957017222726
3.46957,19,1.42654e-13,4.44089e-15,1,"errorBounding",5,1.5,1e+05,1e-12,3.46957017222726
3.46957,20,3.99433e-13,1.24345e-14,1,"brms",5,1.5,1e+05,1e-12,3.46957017222726
3.46957,20,-4.27963e-14,-1.33227e-15,1,"brms_bulk",5,1.5,1e+05,1e-12,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-13,3.46957017222726
3.46957,21,-7.13272e-14,-2.22045e-15,1,"ST",5,1.5,1e+05,1e-13,3.46957017222726
3.46957,20,-5.70618e-14,-1.77636e-15,1,"errorBounding",5,1.5,1e+05,1e-13,3.46957017222726
3.46957,21,-4.27963e-14,-1.33227e-15,1,"brms",5,1.5,1e+05,1e-13,3.46957017222726
3.46957,21,-5.70618e-14,-1.77636e-15,1,"brms_bulk",5,1.5,1e+05,1e-13,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-14,3.46957017222726
3.46957,22,-7.13272e-14,-2.22045e-15,0,"ST",5,1.5,1e+05,1e-14,3.46957017222726
3.46957,21,-7.13272e-14,-2.22045e-15,0,"errorBounding",5,1.5,1e+05,1e-14,3.46957017222726
3.46957,22,-7.13272e-14,-2.22045e-15,0,"brms",5,1.5,1e+05,1e-14,3.46957017222726
3.46957,22,-5.70618e-14,-1.77636e-15,0,"brms_bulk",5,1.5,1e+05,1e-14,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-15,3.46957017222726
3.46957,23,-7.13272e-14,-2.22045e-15,0,"ST",5,1.5,1e+05,1e-15,3.46957017222726
3.46957,21,-7.13272e-14,-2.22045e-15,0,"errorBounding",5,1.5,1e+05,1e-15,3.46957017222726
3.46957,23,-7.13272e-14,-2.22045e-15,0,"brms",5,1.5,1e+05,1e-15,3.46957017222726
3.46957,23,-5.70618e-14,-1.77636e-15,0,"brms_bulk",5,1.5,1e+05,1e-15,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-16,3.46957017222726
3.46957,23,-7.13272e-14,-2.22045e-15,0,"ST",5,1.5,1e+05,1e-16,3.46957017222726
3.46957,22,-7.13272e-14,-2.22045e-15,0,"errorBounding",5,1.5,1e+05,1e-16,3.46957017222726
3.46957,23,-7.13272e-14,-2.22045e-15,0,"brms",5,1.5,1e+05,1e-16,3.46957017222726
3.46957,23,-5.70618e-14,-1.77636e-15,0,"brms_bulk",5,1.5,1e+05,1e-16,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-17,3.46957017222726
3.46957,24,-7.13272e-14,-2.22045e-15,0,"ST",5,1.5,1e+05,1e-17,3.46957017222726
3.46957,23,-7.13272e-14,-2.22045e-15,0,"errorBounding",5,1.5,1e+05,1e-17,3.46957017222726
3.46957,24,-7.13272e-14,-2.22045e-15,0,"brms",5,1.5,1e+05,1e-17,3.46957017222726
3.46957,24,-7.13272e-14,-2.22045e-15,0,"brms_bulk",5,1.5,1e+05,1e-17,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-18,3.46957017222726
3.46957,25,-7.13272e-14,-2.22045e-15,0,"ST",5,1.5,1e+05,1e-18,3.46957017222726
3.46957,24,-7.13272e-14,-2.22045e-15,0,"errorBounding",5,1.5,1e+05,1e-18,3.46957017222726
3.46957,25,-7.13272e-14,-2.22045e-15,0,"brms",5,1.5,1e+05,1e-18,3.46957017222726
3.46957,25,-7.13272e-14,-2.22045e-15,0,"brms_bulk",5,1.5,1e+05,1e-18,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-19,3.46957017222726
3.46957,26,-7.13272e-14,-2.22045e-15,0,"ST",5,1.5,1e+05,1e-19,3.46957017222726
3.46957,24,-7.13272e-14,-2.22045e-15,0,"errorBounding",5,1.5,1e+05,1e-19,3.46957017222726
3.46957,26,-7.13272e-14,-2.22045e-15,0,"brms",5,1.5,1e+05,1e-19,3.46957017222726
3.46957,26,-7.13272e-14,-2.22045e-15,0,"brms_bulk",5,1.5,1e+05,1e-19,3.46957017222726
3.46917,NA,0.0128567,0.000400233,0,"Gaunt",5,1.5,1e+05,1e-20,3.46957017222726
3.46957,26,-7.13272e-14,-2.22045e-15,0,"ST",5,1.5,1e+05,1e-20,3.46957017222726
3.46957,25,-7.13272e-14,-2.22045e-15,0,"errorBounding",5,1.5,1e+05,1e-20,3.46957017222726
3.46957,26,-7.13272e-14,-2.22045e-15,0,"brms",5,1.5,1e+05,1e-20,3.46957017222726
3.46957,26,-7.13272e-14,-2.22045e-15,0,"brms_bulk",5,1.5,1e+05,1e-20,3.46957017222726
5.92452,NA,0.0191442,5.11714e-05,1,"Gaunt",10,1.5,1e+05,0.1,5.92457593397982
5.92451,13,0.025026,6.68931e-05,1,"ST",10,1.5,1e+05,0.1,5.92457593397982
5.92445,12,0.0455505,0.000121754,1,"errorBounding",10,1.5,1e+05,0.1,5.92457593397982
5.92425,13,0.120414,0.00032186,0,"brms",10,1.5,1e+05,0.1,5.92457593397982
5.92451,13,0.025026,6.68931e-05,1,"brms_bulk",10,1.5,1e+05,0.1,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,0.01,5.92457593397982
5.92457,15,0.000790343,2.11254e-06,1,"ST",10,1.5,1e+05,0.01,5.92457593397982
5.92457,14,0.00191568,5.1205e-06,1,"errorBounding",10,1.5,1e+05,0.01,5.92457593397982
5.92456,15,0.00467531,1.24968e-05,1,"brms",10,1.5,1e+05,0.01,5.92457593397982
5.92457,15,0.000790343,2.11254e-06,1,"brms_bulk",10,1.5,1e+05,0.01,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,0.001,5.92457593397982
5.92458,16,0.000121613,3.25065e-07,1,"ST",10,1.5,1e+05,0.001,5.92457593397982
5.92458,15,0.000332028,8.87492e-07,1,"errorBounding",10,1.5,1e+05,0.001,5.92457593397982
5.92457,16,0.000790343,2.11254e-06,1,"brms",10,1.5,1e+05,0.001,5.92457593397982
5.92458,16,0.000121613,3.25065e-07,1,"brms_bulk",10,1.5,1e+05,0.001,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-04,5.92457593397982
5.92458,18,2.21711e-06,5.92621e-09,1,"ST",10,1.5,1e+05,1e-04,5.92457593397982
5.92458,16,5.20913e-05,1.39237e-07,1,"errorBounding",10,1.5,1e+05,1e-04,5.92457593397982
5.92458,18,1.71244e-05,4.57724e-08,1,"brms",10,1.5,1e+05,1e-04,5.92457593397982
5.92458,18,2.21711e-06,5.92621e-09,1,"brms_bulk",10,1.5,1e+05,1e-04,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-05,5.92457593397982
5.92458,19,2.65073e-07,7.08524e-10,1,"ST",10,1.5,1e+05,1e-05,5.92457593397982
5.92458,17,7.44944e-06,1.99119e-08,1,"errorBounding",10,1.5,1e+05,1e-05,5.92457593397982
5.92458,19,2.21711e-06,5.92621e-09,1,"brms",10,1.5,1e+05,1e-05,5.92457593397982
5.92458,19,2.65073e-07,7.08524e-10,1,"brms_bulk",10,1.5,1e+05,1e-05,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-06,5.92457593397982
5.92458,20,2.93737e-08,7.85141e-11,1,"ST",10,1.5,1e+05,1e-06,5.92457593397982
5.92458,19,1.1801e-07,3.15434e-10,1,"errorBounding",10,1.5,1e+05,1e-06,5.92457593397982
5.92458,20,2.65073e-07,7.08524e-10,1,"brms",10,1.5,1e+05,1e-06,5.92457593397982
5.92458,20,2.93737e-08,7.85141e-11,1,"brms_bulk",10,1.5,1e+05,1e-06,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-07,5.92457593397982
5.92458,21,3.0218e-09,8.07709e-12,1,"ST",10,1.5,1e+05,1e-07,5.92457593397982
5.92458,20,1.31897e-08,3.52554e-11,1,"errorBounding",10,1.5,1e+05,1e-07,5.92457593397982
5.92458,21,2.93737e-08,7.85141e-11,1,"brms",10,1.5,1e+05,1e-07,5.92457593397982
5.92458,21,3.0218e-09,8.07709e-12,1,"brms_bulk",10,1.5,1e+05,1e-07,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-08,5.92457593397982
5.92458,22,2.83439e-10,7.57616e-13,1,"ST",10,1.5,1e+05,1e-08,5.92457593397982
5.92458,21,1.36303e-09,3.64331e-12,1,"errorBounding",10,1.5,1e+05,1e-08,5.92457593397982
5.92458,22,3.0218e-09,8.07709e-12,1,"brms",10,1.5,1e+05,1e-08,5.92457593397982
5.92458,22,2.83439e-10,7.57616e-13,1,"brms_bulk",10,1.5,1e+05,1e-08,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-09,5.92457593397982
5.92458,23,1.79434e-11,4.79616e-14,1,"ST",10,1.5,1e+05,1e-09,5.92457593397982
5.92458,22,1.24607e-10,3.33067e-13,1,"errorBounding",10,1.5,1e+05,1e-09,5.92457593397982
5.92458,23,2.83439e-10,7.57616e-13,1,"brms",10,1.5,1e+05,1e-09,5.92457593397982
5.92458,23,1.79434e-11,4.79616e-14,1,"brms_bulk",10,1.5,1e+05,1e-09,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-10,5.92457593397982
5.92458,24,-5.98113e-12,-1.59872e-14,1,"ST",10,1.5,1e+05,1e-10,5.92457593397982
5.92458,23,3.65514e-12,9.76996e-15,1,"errorBounding",10,1.5,1e+05,1e-10,5.92457593397982
5.92458,24,1.79434e-11,4.79616e-14,1,"brms",10,1.5,1e+05,1e-10,5.92457593397982
5.92458,24,-5.98113e-12,-1.59872e-14,1,"brms_bulk",10,1.5,1e+05,1e-10,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-11,5.92457593397982
5.92458,25,-7.97484e-12,-2.13163e-14,1,"ST",10,1.5,1e+05,1e-11,5.92457593397982
5.92458,24,-7.31027e-12,-1.95399e-14,1,"errorBounding",10,1.5,1e+05,1e-11,5.92457593397982
5.92458,25,-5.98113e-12,-1.59872e-14,1,"brms",10,1.5,1e+05,1e-11,5.92457593397982
5.92458,25,-7.97484e-12,-2.13163e-14,1,"brms_bulk",10,1.5,1e+05,1e-11,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-12,5.92457593397982
5.92458,26,-8.30713e-12,-2.22045e-14,0,"ST",10,1.5,1e+05,1e-12,5.92457593397982
5.92458,25,-8.30713e-12,-2.22045e-14,0,"errorBounding",10,1.5,1e+05,1e-12,5.92457593397982
5.92458,26,-7.97484e-12,-2.13163e-14,0,"brms",10,1.5,1e+05,1e-12,5.92457593397982
5.92458,26,-8.30713e-12,-2.22045e-14,0,"brms_bulk",10,1.5,1e+05,1e-12,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-13,5.92457593397982
5.92458,27,-8.30713e-12,-2.22045e-14,0,"ST",10,1.5,1e+05,1e-13,5.92457593397982
5.92458,25,-8.30713e-12,-2.22045e-14,0,"errorBounding",10,1.5,1e+05,1e-13,5.92457593397982
5.92458,27,-8.30713e-12,-2.22045e-14,0,"brms",10,1.5,1e+05,1e-13,5.92457593397982
5.92458,27,-8.30713e-12,-2.22045e-14,0,"brms_bulk",10,1.5,1e+05,1e-13,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-14,5.92457593397982
5.92458,28,-8.30713e-12,-2.22045e-14,0,"ST",10,1.5,1e+05,1e-14,5.92457593397982
5.92458,26,-8.30713e-12,-2.22045e-14,0,"errorBounding",10,1.5,1e+05,1e-14,5.92457593397982
5.92458,28,-8.30713e-12,-2.22045e-14,0,"brms",10,1.5,1e+05,1e-14,5.92457593397982
5.92458,28,-8.30713e-12,-2.22045e-14,0,"brms_bulk",10,1.5,1e+05,1e-14,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-15,5.92457593397982
5.92458,28,-8.30713e-12,-2.22045e-14,0,"ST",10,1.5,1e+05,1e-15,5.92457593397982
5.92458,27,-8.30713e-12,-2.22045e-14,0,"errorBounding",10,1.5,1e+05,1e-15,5.92457593397982
5.92458,28,-8.30713e-12,-2.22045e-14,0,"brms",10,1.5,1e+05,1e-15,5.92457593397982
5.92458,28,-8.30713e-12,-2.22045e-14,0,"brms_bulk",10,1.5,1e+05,1e-15,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-16,5.92457593397982
5.92458,29,-8.30713e-12,-2.22045e-14,0,"ST",10,1.5,1e+05,1e-16,5.92457593397982
5.92458,28,-8.30713e-12,-2.22045e-14,0,"errorBounding",10,1.5,1e+05,1e-16,5.92457593397982
5.92458,29,-8.30713e-12,-2.22045e-14,0,"brms",10,1.5,1e+05,1e-16,5.92457593397982
5.92458,29,-8.30713e-12,-2.22045e-14,0,"brms_bulk",10,1.5,1e+05,1e-16,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-17,5.92457593397982
5.92458,30,-8.30713e-12,-2.22045e-14,0,"ST",10,1.5,1e+05,1e-17,5.92457593397982
5.92458,29,-8.30713e-12,-2.22045e-14,0,"errorBounding",10,1.5,1e+05,1e-17,5.92457593397982
5.92458,30,-8.30713e-12,-2.22045e-14,0,"brms",10,1.5,1e+05,1e-17,5.92457593397982
5.92458,30,-8.30713e-12,-2.22045e-14,0,"brms_bulk",10,1.5,1e+05,1e-17,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-18,5.92457593397982
5.92458,31,-8.30713e-12,-2.22045e-14,0,"ST",10,1.5,1e+05,1e-18,5.92457593397982
5.92458,30,-8.30713e-12,-2.22045e-14,0,"errorBounding",10,1.5,1e+05,1e-18,5.92457593397982
5.92458,31,-8.30713e-12,-2.22045e-14,0,"brms",10,1.5,1e+05,1e-18,5.92457593397982
5.92458,31,-8.30713e-12,-2.22045e-14,0,"brms_bulk",10,1.5,1e+05,1e-18,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-19,5.92457593397982
5.92458,32,-8.30713e-12,-2.22045e-14,0,"ST",10,1.5,1e+05,1e-19,5.92457593397982
5.92458,31,-8.30713e-12,-2.22045e-14,0,"errorBounding",10,1.5,1e+05,1e-19,5.92457593397982
5.92458,32,-8.30713e-12,-2.22045e-14,0,"brms",10,1.5,1e+05,1e-19,5.92457593397982
5.92458,32,-8.30713e-12,-2.22045e-14,0,"brms_bulk",10,1.5,1e+05,1e-19,5.92457593397982
5.92452,NA,0.0191442,5.11714e-05,0,"Gaunt",10,1.5,1e+05,1e-20,5.92457593397982
5.92458,33,-8.30713e-12,-2.22045e-14,0,"ST",10,1.5,1e+05,1e-20,5.92457593397982
5.92458,31,-8.30713e-12,-2.22045e-14,0,"errorBounding",10,1.5,1e+05,1e-20,5.92457593397982
5.92458,33,-8.30713e-12,-2.22045e-14,0,"brms",10,1.5,1e+05,1e-20,5.92457593397982
5.92458,33,-8.30713e-12,-2.22045e-14,0,"brms_bulk",10,1.5,1e+05,1e-20,5.92457593397982
8.01582,NA,0.0418746,1.38267e-05,1,"Gaunt",15,1.5,1e+05,0.1,8.01583492113877
8.01583,17,0.0181985,6.00901e-06,1,"ST",15,1.5,1e+05,0.1,8.01583492113877
8.01582,16,0.035868,1.18433e-05,1,"errorBounding",15,1.5,1e+05,0.1,8.01583492113877
8.01581,17,0.0868312,2.8671e-05,1,"brms",15,1.5,1e+05,0.1,8.01583492113877
8.01583,17,0.0181985,6.00901e-06,1,"brms_bulk",15,1.5,1e+05,0.1,8.01583492113877
8.01582,NA,0.0418746,1.38267e-05,0,"Gaunt",15,1.5,1e+05,0.01,8.01583492113877
8.01583,19,0.000626087,2.06729e-07,1,"ST",15,1.5,1e+05,0.01,8.01583492113877
8.01583,18,0.00151152,4.99092e-07,1,"errorBounding",15,1.5,1e+05,0.01,8.01583492113877
8.01583,19,0.00351099,1.1593e-06,1,"brms",15,1.5,1e+05,0.01,8.01583492113877
8.01583,19,0.000626087,2.06729e-07,1,"brms_bulk",15,1.5,1e+05,0.01,8.01583492113877
8.01582,NA,0.0418746,1.38267e-05,0,"Gaunt",15,1.5,1e+05,0.001,8.01583492113877
8.01583,20,0.00010358,3.42013e-08,1,"ST",15,1.5,1e+05,0.001,8.01583492113877
8.01583,19,0.00027351,9.0311e-08,1,"errorBounding",15,1.5,1e+05,0.001,8.01583492113877
8.01583,20,0.000626087,2.06729e-07,1,"brms",15,1.5,1e+05,0.001,8.01583492113877
8.01583,20,0.00010358,3.42013e-08,1,"brms_bulk",15,1.5,1e+05,0.001,8.01583492113877
8.01582,NA,0.0418746,1.38267e-05,0,"Gaunt",15,1.5,1e+05,1e-04,8.01583492113877
